Trial	ObjID	LocID	FB	Task	RT	Stim
1	121	1	1	-2	668	4018	
2	81	3	1	-2	693	20006	
3	73	2	1	-2	637	28002	
4	248	4	1	-2	668	33992	
5	120	2	1	-2	568	39980	
6	235	4	1	-2	669	45968	
7	122	1	1	-2	605	55956	
8	32	3	1	-2	690	67964	
9	204	4	1	-1	652	73957	
10	168	1	1	-1	568	79945	
11	201	3	1	-1	537	87933	
12	202	2	1	-1	503	95923	
13	145	2	1	-1	569	101929	
14	171	4	1	-1	635	107917	
15	173	1	1	-1	535	113922	
16	251	3	1	-1	590	125910	
17	144	4	1	2	570	133903	
18	23	1	1	2	521	143893	
19	132	2	1	2	85	149884	
20	89	3	1	2	554	157872	
21	99	2	1	2	587	165862	
22	162	1	1	2	403	173868	
23	18	4	1	2	552	179858	
24	219	3	1	2	488	187846	
25	109	1	0	2	472	197852	
26	199	4	0	2	487	205860	
27	233	3	0	2	585	211850	
28	177	2	0	2	485	217838	
29	231	1	0	2	504	225826	
30	147	2	0	2	485	231816	
31	118	3	0	2	503	239804	
32	152	4	0	2	586	247794	
33	45	4	1	1	635	253800	
34	53	2	1	1	535	259788	
35	30	1	1	1	487	267793	
36	107	3	1	1	502	273799	
37	61	2	1	1	437	281804	
38	229	3	1	1	436	289794	
39	75	1	1	1	535	295800	
40	48	4	1	1	470	303805	
41	221	4	0	1	454	311811	
42	72	3	0	1	502	317801	
43	4	2	0	1	535	323789	
44	92	1	0	1	635	329777	
45	189	1	0	1	507	341782	
46	212	4	0	1	487	349775	
47	101	2	0	1	624	361781	
48	172	3	0	1	573	373774	
49	240	4	1	-2	773	385767	
50	207	2	1	-2	635	391760	
51	17	3	1	-2	552	397748	
52	236	1	1	-2	487	405736	
53	185	2	1	-2	602	411726	
54	153	4	1	-2	453	419714	
55	24	1	1	-2	487	427720	
56	90	3	1	-2	470	435710	
57	234	3	1	2	668	441700	
58	203	1	1	2	602	447688	
59	186	2	1	2	537	455676	
60	239	4	1	2	675	469682	
61	188	4	1	2	602	475677	
62	63	2	1	2	602	481665	
63	246	3	1	2	503	489653	
64	131	1	1	2	505	499659	
65	127	4	0	2	1186	505667	
66	33	1	0	2	505	515672	
67	179	3	0	2	555	525680	
68	261	2	0	2	502	531688	
69	226	3	0	2	635	537676	
70	256	2	0	2	554	545664	
71	169	4	0	2	622	555654	
72	67	1	0	2	569	561645	
73	70	3	1	1	537	569650	
74	59	1	1	1	488	579640	
75	232	4	1	1	503	587631	
76	41	2	1	1	537	595637	
77	213	2	1	1	488	605627	
78	34	4	1	1	569	611635	
79	113	3	1	1	502	617623	
80	176	1	1	1	488	627611	
81	87	1	0	1	535	633619	
82	68	2	0	1	535	639624	
83	170	3	0	1	485	645612	
84	116	4	0	1	455	655600	
85	64	3	0	1	452	661608	
86	66	4	0	1	752	667596	
87	115	2	0	1	508	681601	
88	84	1	0	1	689	691612	
89	137	1	1	-1	653	4003	
90	249	2	1	-1	570	12009	
91	39	4	1	-1	552	17999	
92	183	3	1	-1	437	25987	
93	25	2	1	-1	537	33993	
94	190	1	1	-1	490	45983	
95	55	4	1	-1	453	53976	
96	43	3	1	-1	585	59982	
97	135	3	1	-1	535	65987	
