Trial	ObjID	LocID	FB	Task	RT	Stim
1	42	1	1	-2	565	4020	
2	93	4	1	-2	536	12007	
3	260	3	1	-2	601	17997	
4	152	2	1	-2	584	23986	
5	157	2	1	-2	501	29991	
6	103	1	1	-2	534	35980	
7	37	4	1	-2	555	45985	
8	237	3	1	-2	685	51977	
9	89	4	1	-1	603	59966	
10	61	3	1	-1	504	69957	
11	180	1	1	-1	542	83965	
12	142	2	1	-1	668	89961	
13	22	4	1	-1	601	95950	
14	63	2	1	-1	634	101938	
15	232	3	1	-1	543	117927	
16	116	1	1	-1	587	125941	
17	257	2	1	2	536	133932	
18	224	3	1	2	573	145922	
19	220	1	1	2	553	153916	
20	91	4	1	2	585	159923	
21	70	2	1	2	553	167912	
22	52	4	1	2	568	173902	
23	39	3	1	2	536	181891	
24	139	1	1	2	536	189898	
25	201	3	0	2	572	199905	
26	131	4	0	2	553	207914	
27	90	2	0	2	768	213921	
28	119	1	0	2	536	221910	
29	222	1	0	2	556	233900	
30	215	4	0	2	536	241895	
31	96	3	0	2	575	255885	
32	200	2	0	2	685	261897	
33	76	2	1	1	555	271886	
34	205	1	1	1	603	279878	
35	68	4	1	1	534	285886	
36	43	3	1	1	556	297874	
37	120	1	1	1	536	305868	
38	115	4	1	1	655	315858	
39	175	3	1	1	503	323867	
40	15	2	1	1	635	329874	
41	62	4	0	1	503	337863	
42	132	3	0	1	634	343854	
43	150	1	0	1	534	349842	
44	182	2	0	1	534	355831	
45	187	3	0	1	634	361819	
46	14	1	0	1	555	371808	
47	177	2	0	1	601	377800	
48	113	4	0	1	488	387789	
49	171	4	1	-2	937	395781	
50	173	2	1	-2	503	403788	
51	129	1	1	-2	502	411779	
52	95	3	1	-2	685	417769	
53	31	3	1	-2	590	429758	
54	77	1	1	-2	603	437752	
55	54	4	1	-2	635	443742	
56	128	2	1	-2	573	455731	
57	233	2	1	2	551	461725	
58	144	3	1	2	535	467730	
59	134	4	1	2	569	475719	
60	59	1	1	2	651	481709	
61	221	1	1	2	634	487698	
62	72	4	1	2	555	497703	
63	92	2	1	2	603	505712	
64	145	3	1	2	724	517719	
65	87	2	0	2	788	527713	
66	127	1	0	2	852	533722	
67	196	3	0	2	734	539711	
68	2	4	0	2	651	545716	
69	212	1	0	2	684	551705	
70	51	4	0	2	685	557710	
71	48	2	0	2	636	565699	
72	27	3	0	2	968	571689	
73	243	2	1	1	1303	579678	
74	78	4	1	1	534	585669	
75	147	3	1	1	553	593657	
76	26	1	1	1	555	603664	
77	114	1	1	1	570	611656	
78	94	4	1	1	551	617647	
79	56	2	1	1	504	627636	
80	203	3	1	1	568	633644	
81	121	1	0	1	503	641633	
82	99	2	0	1	536	649624	
83	10	4	0	1	805	659614	
