Trial	ObjID	LocID	FB	Task	RT	Stim
1	44	3	1	-2	1500	4015	
2	126	1	1	-2	1500	10027	
3	185	2	1	-2	1283	16025	
4	86	4	1	-2	632	24023	
5	137	2	1	-2	965	32021	
6	7	1	1	-2	882	38019	
7	43	4	1	-2	916	44017	
8	63	3	1	-2	732	52015	
9	206	4	1	-1	813	66013	
10	82	1	1	-1	866	72025	
11	216	2	1	-1	715	82023	
12	196	3	1	-1	815	90020	
13	74	1	1	-1	1082	96018	
14	35	2	1	-1	815	104016	
15	233	3	1	-1	731	112014	
16	65	4	1	-1	749	120011	
17	141	2	1	1	732	128009	
18	120	4	1	1	949	134006	
19	247	3	1	1	815	142005	
20	79	1	1	1	583	148002	
21	15	2	1	1	1415	158000	
22	114	3	1	1	782	165997	
23	156	1	1	1	614	175995	
24	166	4	1	1	1500	183992	
25	222	1	0	1	982	193989	
26	11	3	0	1	1215	201986	
27	58	4	0	1	1132	209984	
28	210	2	0	1	1132	215982	
29	37	2	0	1	782	221980	
30	244	3	0	1	1282	227978	
31	22	1	0	1	766	233976	
32	260	4	0	1	716	241974	
33	241	2	1	2	731	251972	
34	68	4	1	2	1064	263969	
35	64	3	1	2	582	269982	
36	144	1	1	2	715	279980	
37	200	1	1	2	681	289977	
38	125	3	1	2	1048	297974	
39	70	2	1	2	746	313972	
40	263	4	1	2	915	319984	
41	234	1	0	2	849	325982	
42	208	4	0	2	715	333980	
43	77	3	0	2	914	345977	
44	71	2	0	2	932	351974	
45	252	3	0	2	782	357972	
46	240	1	0	2	749	365970	
47	187	4	0	2	1015	373968	
48	60	2	0	2	832	379965	
49	140	2	1	-2	997	391964	
50	123	4	1	-2	665	397977	
51	239	3	1	-2	766	403975	
52	249	1	1	-2	616	409973	
53	72	1	1	-2	865	417971	
54	262	4	1	-2	682	425969	
55	20	3	1	-2	630	439966	
56	183	2	1	-2	1115	447979	
57	51	3	1	1	816	453976	
58	92	2	1	1	1315	459975	
59	184	1	1	1	615	467973	
60	30	4	1	1	665	477970	
61	113	3	1	1	733	483967	
62	90	2	1	1	681	493966	
63	116	1	1	1	581	501963	
64	112	4	1	1	1116	507960	
65	205	3	0	1	831	519958	
66	76	4	0	1	1315	525955	
