Trial	ObjID	LocID	FB	Task	RT	Stim
1	6	2	1	-2	803	4013	
2	168	1	1	-2	855	12002	
3	59	3	1	-2	707	22010	
4	234	4	1	-2	703	28003	
5	48	2	1	-2	721	35993	
6	260	3	1	-2	754	43984	
7	64	1	1	-2	936	49975	
8	201	4	1	-2	705	57964	
9	162	1	1	-1	771	65956	
10	102	2	1	-1	854	73947	
11	148	3	1	-1	736	79938	
12	3	4	1	-1	757	89927	
13	37	4	1	-1	755	97920	
14	261	2	1	-1	673	107928	
15	38	1	1	-1	770	113921	
16	91	3	1	-1	806	123911	
17	225	4	1	2	836	129904	
18	219	3	1	2	755	137893	
19	264	2	1	2	753	143884	
20	212	1	1	2	1092	155873	
21	186	4	1	2	1023	165869	
22	65	1	1	2	1071	173862	
23	85	3	1	2	903	179853	
24	116	2	1	2	886	185842	
25	125	4	0	2	769	191832	
26	169	1	0	2	604	199821	
27	84	3	0	2	869	205812	
28	251	2	0	2	1042	217801	
29	61	1	0	2	736	223796	
30	77	4	0	2	775	235786	
31	86	2	0	2	788	243781	
32	154	3	0	2	754	251772	
33	152	3	1	1	953	257763	
34	32	4	1	1	936	263752	
35	123	1	1	1	536	269758	
36	72	2	1	1	570	275747	
37	171	2	1	1	621	283737	
38	181	4	1	1	752	289728	
39	180	1	1	1	686	295717	
40	129	3	1	1	655	303706	
41	93	2	0	1	757	313714	
42	185	4	0	1	672	321707	
43	259	1	0	1	1253	327699	
44	78	3	0	1	752	333688	
45	44	2	0	1	836	339677	
46	167	3	0	1	757	349666	
47	216	4	0	1	1086	355659	
48	233	1	0	1	910	369649	
49	82	1	1	-2	969	375646	
50	203	4	1	-2	755	383635	
51	241	2	1	-2	790	393626	
52	40	3	1	-2	752	399619	
53	249	1	1	-2	954	407609	
54	137	3	1	-2	804	415600	
55	254	4	1	-2	742	427591	
56	136	2	1	-2	803	433586	
57	11	2	1	2	925	445575	
58	73	1	1	2	68	451571	
59	195	4	1	2	588	459560	
60	112	3	1	2	853	465551	
61	12	1	1	2	671	473540	
62	239	4	1	2	902	479532	
63	66	2	1	2	875	491521	
64	210	3	1	2	836	497516	
65	9	2	0	2	755	505505	
66	228	4	0	2	436	511496	
67	8	1	0	2	603	517502	
68	24	3	0	2	773	527491	
69	187	1	0	2	936	533485	
70	178	4	0	2	788	541474	
71	20	2	0	2	69	547465	
72	18	3	0	2	736	553454	
73	68	2	1	1	788	561460	
74	145	3	1	1	777	575451	
75	147	1	1	1	786	581465	
76	7	4	1	1	671	589454	
77	165	1	1	1	936	595446	
78	28	3	1	1	955	603435	
79	21	2	1	1	957	613426	
80	134	4	1	1	655	621419	
81	54	4	0	1	835	627411	
82	46	3	0	1	956	637400	
83	179	2	0	1	996	653393	
84	14	1	0	1	302	659392	
85	204	4	0	1	755	667381	
86	23	2	0	1	855	675372	
87	67	3	0	1	736	681364	
88	113	1	0	1	1053	687353	
89	199	3	1	-1	905	4013	
90	104	2	1	-1	671	12005	
91	51	4	1	-1	769	17996	
92	156	1	1	-1	654	25985	
93	109	1	1	-1	736	31976	
94	114	3	1	-1	736	37965	
95	161	4	1	-1	854	45955	
96	92	2	1	-1	754	53946	
97	192	3	1	-1	755	61937	
98	108	1	1	-1	786	67928	
99	197	4	1	-1	755	75917	
100	75	2	1	-1	706	85909	
101	63	1	1	2	773	95902	
102	95	2	1	2	1092	107895	
103	149	4	1	2	972	115890	
104	119	3	1	2	905	123881	
105	39	2	1	2	705	131889	
106	215	1	1	2	871	139881	
107	31	4	1	2	854	147872	
108	202	3	1	2	886	153863	
109	166	3	0	2	1024	163852	
110	127	1	0	2	887	171845	
111	110	2	0	2	906	181837	
112	140	4	0	2	1236	187830	
113	163	1	0	2	1027	201819	
114	213	3	0	2	936	207816	
115	262	4	0	2	936	213805	
116	223	2	0	2	886	219794	
117	208	3	1	1	1004	227784	
118	184	4	1	1	890	237775	
119	236	2	1	1	763	253768	
120	205	1	1	1	936	259767	
121	135	4	1	1	770	265756	
122	176	2	1	1	854	273746	
123	124	3	1	1	957	283737	
124	157	1	1	1	921	291730	
125	88	2	0	1	705	299721	
126	246	3	0	1	703	305712	
127	53	1	0	1	936	311702	
128	1	4	0	1	704	319691	
129	177	4	0	1	686	325682	
130	138	2	0	1	857	335671	
