Trial	ObjID	LocID	FB	Task	RT	Stim
1	124	2	1	-2	782	4009	
2	208	1	1	-2	804	11994	
3	184	3	1	-2	869	17985	
4	256	4	1	-2	655	25991	
5	8	2	1	-2	736	31982	
6	11	1	1	-2	709	43971	
7	91	4	1	-2	655	51966	
8	132	3	1	-2	692	63957	
9	147	1	1	-1	657	73952	
10	92	3	1	-1	85	79945	
11	26	4	1	-1	486	85934	
12	56	2	1	-1	653	91923	
13	178	1	1	-1	587	99913	
14	59	3	1	-1	571	107920	
15	233	4	1	-1	742	119911	
16	19	2	1	-1	623	129906	
17	252	3	1	2	788	137899	
18	85	1	1	2	625	149890	
19	156	2	1	2	721	157885	
20	61	4	1	2	656	167876	
21	219	4	1	2	604	175869	
22	191	1	1	2	636	181860	
23	49	3	1	2	656	191849	
24	234	2	1	2	677	205842	
25	214	1	0	2	589	215839	
26	259	4	0	2	1336	221832	
27	77	2	0	2	788	229821	
28	88	3	0	2	936	235812	
29	144	1	0	2	803	241801	
30	117	2	0	2	102	247790	
31	245	4	0	2	886	253779	
32	257	3	0	2	1237	259768	
33	1	2	1	1	1055	267774	
34	36	1	1	1	775	279765	
35	76	4	1	1	1136	285760	
36	44	3	1	1	202	291749	
37	18	4	1	1	692	303738	
38	7	1	1	1	688	311733	
39	161	2	1	1	671	319724	
40	194	3	1	1	655	327715	
41	189	1	0	1	655	335706	
42	125	3	0	1	469	341697	
43	97	4	0	1	268	347686	
44	16	2	0	1	936	353692	
45	41	4	0	1	703	359681	
46	113	2	0	1	773	369670	
47	2	1	0	1	772	377663	
48	106	3	0	1	637	385654	
49	35	2	1	-2	1006	395646	
50	74	4	1	-2	854	403638	
51	239	3	1	-2	836	409646	
52	93	1	1	-2	769	415635	
53	122	1	1	-2	773	425624	
54	228	4	1	-2	736	431617	
55	195	2	1	-2	735	437606	
56	201	3	1	-2	686	443612	
57	154	4	1	2	872	451601	
58	226	3	1	2	686	457592	
59	158	1	1	2	554	465582	
60	165	2	1	2	727	479589	
61	229	1	1	2	756	489586	
62	111	2	1	2	704	497579	
63	205	4	1	2	652	503570	
64	87	3	1	2	352	509559	
65	138	2	0	2	588	517548	
66	129	3	0	2	653	523539	
67	213	1	0	2	705	531528	
68	157	4	0	2	336	537519	
69	25	3	0	2	904	545508	
70	40	4	0	2	452	551516	
71	167	2	0	2	873	561505	
72	251	1	0	2	1013	577498	
73	63	4	1	1	1155	585497	
74	89	1	1	1	1086	591488	
75	236	2	1	1	669	597477	
76	186	3	1	1	486	603466	
77	182	3	1	1	636	609455	
78	223	4	1	1	570	617444	
79	155	2	1	1	652	623435	
80	67	1	1	1	686	629441	
81	180	4	0	1	607	639430	
82	130	3	0	1	936	645423	
83	5	1	0	1	268	651412	
84	58	2	0	1	923	661418	
85	169	4	0	1	1072	669411	
86	116	2	0	1	705	677402	
87	139	1	0	1	436	683393	
88	160	3	0	1	655	691382	
89	185	1	1	-1	755	4001	
90	30	4	1	-1	1202	9992	
91	258	3	1	-1	736	15998	
92	46	2	1	-1	803	21987	
93	206	1	1	-1	606	31976	
94	254	3	1	-1	655	39969	
95	64	4	1	-1	752	45960	
96	118	2	1	-1	836	51966	
97	109	2	1	-1	555	59955	
98	23	4	1	-1	655	67946	
99	112	3	1	-1	805	75937	
100	196	1	1	-1	657	85928	
101	12	2	1	2	1372	93921	
102	240	4	1	2	1122	101912	
103	221	1	1	2	752	107903	
104	140	3	1	2	252	113909	
105	199	1	1	2	186	119898	
106	145	3	1	2	670	127887	
107	9	4	1	2	635	133878	
108	98	2	1	2	505	143884	
109	95	1	0	2	688	151877	
110	102	4	0	2	807	161868	
111	175	3	0	2	853	167861	
112	110	2	0	2	186	173850	
113	131	4	0	2	323	183839	
114	247	1	0	2	586	189832	
115	94	2	0	2	252	195838	
116	202	3	0	2	605	203827	
117	172	2	1	1	189	213818	
118	177	1	1	1	608	225811	
119	153	4	1	1	853	231806	
120	60	3	1	1	823	241795	
121	21	2	1	1	469	247788	
122	215	1	1	1	671	255777	
123	133	3	1	1	86	261768	
124	243	4	1	1	637	269758	
125	231	2	0	1	703	275765	
126	210	1	0	1	803	281754	
127	137	4	0	1	703	287743	
128	192	3	0	1	675	299749	
129	103	4	0	1	706	309744	
130	119	1	0	1	871	317737	
131	31	3	0	1	69	323728	
132	81	2	0	1	655	331717	
133	220	1	1	-2	1024	341708	
134	57	3	1	-2	185	347701	
135	198	2	1	-2	673	357690	
136	80	4	1	-2	69	363683	
137	69	3	1	-2	970	369672	
138	163	2	1	-2	736	375661	
139	100	4	1	-2	621	383667	
140	187	1	1	-2	755	391658	
141	120	4	1	2	688	399649	
142	218	2	1	2	571	407640	
143	262	3	1	2	669	413631	
144	216	1	1	2	437	421620	
145	51	1	1	2	744	435628	
146	249	2	1	2	736	441625	
147	260	3	1	2	1209	453614	
148	263	4	1	2	721	461609	
149	32	4	0	2	187	469600	
150	143	3	0	2	805	477591	
151	173	1	0	2	202	483582	
152	17	2	0	2	603	489571	
153	54	4	0	2	269	495560	
154	50	3	0	2	695	511549	
155	29	1	0	2	869	517548	
156	38	2	0	2	911	531537	
157	174	2	1	1	185	537534	
158	24	1	1	1	636	543523	
159	151	4	1	1	175	555512	
160	107	3	1	1	1500	563507	
161	230	4	1	1	870	569498	
162	43	1	1	1	104	577487	
163	134	2	1	1	672	587478	
